response,id,time_posted,company_name,location,title,seniority_level,employment_type,yoe,education,salary,programming_languages,ml_skills,data_processing_db,cloud,visualization,big_data,product_skills,description,job_type
200,4146867536,2 weeks ago,Fabletics,"El Segundo, CA",Apparel Graphic Designer,Associate,Full-time,5,No degree found,"$68,640.00/yr - $95,000.00/yr",,,,,,,,job description fabletics is currently looking for an apparel graphic designerhow do you fit inas the apparel graphic designer you will join an extremely fastpaced team of passionate and energetic creative individuals working towards growing the fabletics brand and unifying our design language and aesthetic across womens businesses the ideal candidate will be a highly energetic selfstarter with an entrepreneurial mind who understands the brand aesthetic and price point of fableticsthis position will report to the director design concept color print graphics please include your portfolioexamples of your work with application what you will do strategize graphics color trends and insights to execute a cohesive look across the womens collections collaborate research and lead the creation of inspiration and mood boards that align with the quarterly creative direction and overarching fabletics aesthetic to push the brand forward collaborate with all design leads and stakeholders on print and color to successfully align across all graphic print and color elements to help drive brand cohesion organize lead and communicate through thoughtful presentations the graphic vision to all stakeholders including crossfunctional teammates and leadership align with product development partners and communicate with factories to ensure alignment and clear understanding of pitch sheets and design requests design and develop graphics ready for production ensuring quality and consistency as it relates to technique and what was aligned to at design review lead and schedule meetings for graphic design review strike offs and other key milestones adhere to time and action calendar and proactively communicate shifting deadlines build strong crossfunctional relationship with merchandising production tech and product development and proactively communicate pertinent changes andor updates accordingly creation and sharing of pitch sheets contribute positively to team dynamic and manage up where necessary follow through and operate with a sense of urgency when necessary while being creative what you can bring5 years previous experience creating graphics for apparel application proven track record of graphic print technique knowledge and delivering results solid understanding of the marketplace and competitors excellent communication skills across teams both in house and overseas excellent knowledge of adobe suite for graphic development working knowledge of plm microsoft power point office and excel excellent communication skills verbal written and presentation ability to multitask and work in fastpaced environment under pressure compensation total rewards at fabletics we believe work and life should fit together we continue to build a culture of flexibility to empower you to do your best and put yourself first our total rewards program rewards employees for their hard work supporting their health wellbeing families and ultimately their life journey total rewards at fabletics includes hybrid work schedule tuesday wednesday and thursday onsite discretionary paid time off summer fridays healthcare plans employee discounts 401k annual bonus program equity program and more varied for retail fulfillment and fully remote roles the annual base salary range for this position is from 6864095000 the range provided includes the base salary that fabletics expects to pay for the role offered base salary will be dependent on factors including the scope and complexity of the role candidates related work experience subject matter expertise and work location security alert protect yourself from scams at fabletics were dedicated to recruiting top talent who share our drive for innovation to safeguard candidates fabletics emphasizes legitimate recruitment practices initial communication is primarily via official email addresses and linked in beware of deviations personal data and sensitive information will not be solicited during the application phase interviews are conducted via phone in person or through the approved platforms teams or zoomnever via messaging apps or other calling services offers are meritbased communicated verbally and followed up in writing if personal information is requested to initiate the hiring process rest assured it will be through secure and protected meansabout tech style ostech style os is the globally integrated operations and services provider behind some of the fastest growing online fashion brands in history including fabletics savage x fenty just fab shoe dazzle and fab kids with capabilities spanning technology data science supply chain management fulfillment customer service and more we help brands launch scale and growacross product categories and geographically from predictive analytics to datadriven marketing and attribution our unique approach is powered by our proprietary endtoend tech platform that enables the brands we serve to deliver a level of personalization value and satisfaction that are unrivaled in the fashion industryfabletics inc is an equal opportunity employer we recruit employ compensate develop and promote regardless of race national origin religion sex sexual orientation gender identity age disability genetic information veteran status and other protected status as required by applicable at fabletics inc we champion a vibrant workplace culture that thrives on diversity law and do not tolerate discrimination or harassment we are one team from many backgrounds innovating through diversity of individuals who are driven by passion for creating an inclusive space for all fabletics inc will continue to champion a workplace culture that prizes diversity and inclusivitywe encourage you to apply regardless of meeting all qualifications andor requirements show more show less,
200,4182973112,5 days ago,FASHIONPHILE,"Los Angeles, CA",Graphic Designer,Entry level,Full-time,45,No degree found,No salary found,,,,,,,,description important note fashionphile is currently unable to sponsor visas only candidates who are authorized to work in the united states without sponsorship will be consideredfashionphile is more than just fashion were revolutionizing the ultraluxury fashion experience in order to create a sustainable alternative that extends the life cycle of products and makes them more accessible to a diverse customer base as we strive to become the worlds most soughtafter brand in luxury recommerce we know its our team members who make it all happen we value diversity in our people perspectives and products for us its the only way to cultivate the creativity and innovation essential to achieving our mission and supporting our customers we do this both inperson and through our digital omnichannel experiences if youre someone who embraces change is authentic and wants to make an impact this is the place for youresponsibilities the graphic designer is responsible for independently developing and executing design concepts across various marketing materials including print and digital platforms while collaborating with teams to ensure brand consistency meeting project deadlines and with the possibility of mentoring junior designers demonstrating a strong understanding of design principles and proficient use of industry standard software with a portfolio showcasing a range of successful design projects requiring 5 years of professional experience in graphic design this role will report into the creative manager primary responsibilitieshelp develop maintain and enforce consistent brand image across all projects and platforms ensure that all creative work meets the highest standards of quality and creativity work closely with clients and stakeholders to understand their needs and provide creative solutions while also using critical thinking to guide designs while advocating for the customers needsreview and refine designs to ensure accuracy high visual quality and adherence to brand standards produce quality work that spans across all channels web ads email retail social etc while maintaining best practices across web and print standardswork closely with fellow designers to collaborate with new and existing designsoffer advice and mentor junior employeesother duties as requiredwhat were looking for45 years of creative production experience in an inhouse or agency setting 5 years preferredexperience working with both digital and print figma and adobe creative suite strong visual design skills with a keen eye for detail and composition excellent understanding of typography color theory and layout principles ability to adapt design concepts to different platforms and formats creative problemsolving skills and ability to generate innovative design solutions effective communication and collaboration skills to work with crossfunctional teams time management skills to meet project deadlines efficiently wellversed in the best practices and trends in creative operations and production and ready to use them based on your experience and intuition expectations will range from production design to building out landing pages on shopify or wordpress driven by a sense of urgency with strong skills in balancing competing priorities passionate about executing superior creative work on time on brand and with consistently high standards shopify experience is a plus degree or certification in graphic design what we offer medical dental and vision coverage fsa options for medical dependent care commuter benefits paid time off paid sick time and paid holidays401k with generous match program free life insurance and addlongterm disability insurance employee discount work location this position requires the graphic designer to be onsite at least one day a week either at our carlsbad office or our downtown los angeles officecompensation fashionphile reasonably expects the range to be 70000 85000 compensation will vary based on a location b individual candidate qualifications and c individual candidate experience this post may be updated as new market data becomes available and is accurate as of the date of this posting fashionphile reserves the right to modify this information at any time subject to applicable lawfashionphile group llc is proud to be an equal opportunity employer qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender perception or identity national origin age marital status protected veteran status or disability status we will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application andor interview process to perform essential job functions and to receive other benefits and privileges of employment please contact us to request accommodation at email protected show more show less,
200,4146296200,1 month ago,MGA Entertainment,"Los Angeles, CA",Graphic Designer,Entry level,Full-time,5,No degree found,"$65,000.00/yr - $80,000.00/yr",,,,,,,,ca employee privacy rights httpswwwmgaecomcaemployeeprivacyrights mga entertainment is one of the largest and fastest growing privately held toy and entertainment companies in the world headquartered in los angeles and with offices globally the company creates innovative proprietary and licensed consumer products and entertainment properties including toys games dolls apparel consumer electronics home décor stationery sporting goods movies and television series the mga family includes awardwinning brands such as lol surprise little tikes rainbow high shadow high bratz mgas miniverse fluffie stuffiez na na na surprise micro games of america baby born surprise and zapf creation for more information please visit us at wwwmgaecom or check us out at linked in twitter instagram and facebookmissioncomplete projects assigned from initial stage to completion with insight and vision key result areas provide support to our sales department by providing retail display renderings and mockup in store presence 60partner with internal and external resources ensuring consistent brand standards and quality is met provide vision and brand expertise across all mga properties30conceptualize new ways to reach our consumers10total time utilization100educationexperience position requirements degree in graphicsdesignart or equivalent training preferred andor min 5 years related work experience retail pop displays design experiencemanufacturing experience in either china or other major manufacturing countrykey result areas and activities develop and design engaging in store activations work with marketing and sales leads to enhance product developmentwork with factory and internal teams to manage production processwork with global teams to ensure local market needs are met including the management of translations and design specificationsevaluate market and brand trends and incorporate into line developmentcomplete assigned projects achieving project directives with a high degree of independence and creativitydemonstrate excellent ability to draw illustrate and design in various media and styleshave strong knowledge of retail displays possess the ability to provide visual interpretationsstylizations of characters appropriate to trends and product needs without compromising brand integrityensure art requirements are satisfied while maintaining andor raising the mga creative standardsability to communicate with requestors managerdesignersteam members technically and creatively using industry standard terminologycommunicate and liaise with internal teams pd packaging web licensing legal and styleguidemust be able to spot emerging artdesign trends and have flexible art styles and apply to art where applicablework according to project briefing creative vision and direction from requestormanagercan handle multiple assignments and changing priorities within a deadline driven environmentbring ideas into action offering ideas to accomplish internal and external work resulting in working smarter and producing quality work within mgas standardsoperate with an ongoing curiosity about emerging trends in the industry through research observation print media and runwaymake sound decisions using mgas best practicesability to quickly learn new programs promote a strong sense of teamwork by working together effectively respectfully and efficientlysolve problems using critical and creative thinkingperforms other duties as assignedskillsknowledgeability demonstrate good judgment and decision making prefer to have thorough working knowledge of color and composition expert working knowledge of adobe creative suite excel is a plus great organizational and time management skills extremely detailoriented active listener great visualization skills strong communication skills creative problem solver motivated selfstarter and proactive thinkerdoer in a fast paced environment friendly people oriented team player willing and able to move from project to project able to handle multiple tasks and changing priorities a sense of urgency and a strong efficient work ethic displays flexibility a sense of humor and positive attitude well versed in mac photoshop illustrator salary6500000 8000000 year show more show less,
200,4115026866,2 months ago,Puffco,"Los Angeles, CA",Senior Graphic Designer,Mid-Senior level,Full-time,59,No degree found,"$90,000.00/yr - $105,000.00/yr",,,,,,,,the role puffco is looking for a graphic design expert to help push the puffco brand forward we are searching for experienced design leadership to aid our product launch campaigns social accounts experiential events activations and to create work that is competitive and innovative far outside of the cannabis spaceas part of a crossfunctional team youll work closely with our creative director and art directors to develop compelling designs across the consumer journey from print assets to customerfacing digital interfaces youll also find innovative ways to evolve and scale our brand design systems taking on complex problems and designing elegant simple solutionsthe responsibilitiesrefining the existing brand look type and consistency across all mediumshero image art photo digital design posters for new productsart and design cohesive social posts direct response campaigns print and packaging digital marketing facebook and instagram ads static and motionaffiliate and display advertising responsive web design landing page and email design what you possess59 years of experience must have an online portfolio to apply no pdfsstrong abilities in the adobe creative suite ai ps id after effects and premiere experience is a huge plusexperience with type and eulas to properly implement solutionsexperience with uxui design or working with uxui teamscreative problemsolver and strategic thinker who brings passion enthusiasm and fresh ideasmust be comfortable versioning in high volume and solving for the brief with dozens of approaches to cast a wide net to then zeroin on what is bestexcited to grow your design skills in a collaborative environment with a lively team culturedetailoriented and extremely organizedmultitasking ability you have the ability to move several projects forward in tandem and manage your own bandwidth efficiently to us knowing when to ask for help is a strength not a weaknesscultural player your interests outside of work help to inform your own aesthetic and identity youre constantly looking at who is doing awesome shit and considering how it impacts their audiencethis hybrid role is based out of our los angeles hq and requires 23 days per week in officethe compensation range for this role is 90000 105000 individual compensation is determined based on experience and skillsetperks and benefitscompetitive pay 401k medicaldental visionlife coverage flexible timeoff friendly office in la center studios with a fun casual and comfortable work environment snacks lunches retreats and so much more equal employment opportunitypuffco strongly supports equal employment opportunity for all applicants regardless of race color religion sex gender identity pregnancy national origin ancestry citizenship age marital status physical disability mental disability medical condition sexual orientation genetic information or any other characteristic protected by state or federal lawhiring practicesthe preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification it is not designed to contain or be interpreted as a comprehensive inventory of all duties responsibilities and qualifications required of employees assigned to this jobpuffcos recruitment policies are designed to place the most highly qualified persons available in a timely and efficient manner puffco may pursue all avenues available including promotion from within employee referrals outside advertising employment agencies internet recruiting job fairs college recruiting and search firmsadditional information about our company can be found at wwwpuffcocomfollow us on instagram puffco show more show less,
200,4165247173,2 weeks ago,24 Seven Talent,"Los Angeles, CA","Graphic Designer, Packaging and Visuals",Mid-Senior level,Full-time,46,No degree found,No salary found,,,,,,,,senior graphic designer position summary the senior graphic designer will transform highlevel concepts into innovative packaging displays and supporting collateral for our beauty brand this role goes beyond just print designit involves packaging merchandising displays digital marketing assets and even art direction for photoshoots7080k city of industry hybrid key responsibilitiesdesign engaging onbrand graphics for store merchandising displays promotional materials and marketing support assetswork on a variety of design projects including product packaging popdisplays and brand collateral such as brochures mailers and magazine adsdevelop product packaging from concept through execution in collaboration with the product development teamcreate 2d renderings of package concepts and mock samples for internal presentationstake ownership of projects from initial concept through to production ensuring quality and brand consistencyconceptualize and execute annual beauty campaigns including image boards casting calls studio selection and budget planningprovide art direction and styling for product photoshootsminimum qualifications education experiencebachelors degree in design or a related fielda minimum of 46 years of experience in graphic design preferably in consumer goods targeted at ethnic or diverse audiencesknowledge skills abilitiesproficiency with adobe creative suite photoshop illustrator in design acrobat gif and strong knowledge of microsoft office word excel power pointstrong portfolio showcasing print digital and social media marketing creative executionsexcellent written and verbal communication skills with the ability to present ideas effectivelystrong organizational skills with attention to detail and the ability to manage multiple projects under tight deadlinesability to estimate project costs and meet financial objectives show more show less,
200,4182838459,2 days ago,Premier Aerospace,"Los Angeles, CA",Junior Designer,Entry level,Full-time,1,No degree found,No salary found,,,,,,,,the jr designer will be responsible for executing cohesive design solutions that align with project briefs and brand identity this role involves assisting in various design tasks and day to day projects reporting to the sr lead designer additionally the jr designer will stay updated on new design programs and maintain an archive of brand assets essential job functions execute designs and conceptual solutions that result in cohesive messaging and branding of projects while adhering to the brief and brand visual guidelines provide layouts and copy to ensure that work is aligned with brand visual guidelines layout and color correctionmanage multiple projects simultaneously balancing timelines and stakeholder needs incorporate feedback from team members and clients in a flexible solutionsoriented manner offer creative solutions that meet client objectives while considering production capabilitiesskills and knowledge requirements ba or bfa in a related field eg art or graphic design or equivalent experience minimum of 1 year of designproduction experience effective communication skills both written and presentation extensive software knowledge in the applicable are of expertise adobe creative suite photoshop illustrator indesign after effects ms office html etcknowledge of print production is a plus strong typography skills with a deep understanding of messaging and visual hierarchy ability to coordinate and manage multiple projects under tight deadlines show more show less,
200,4169806439,2 weeks ago,Sony Music Entertainment,"Los Angeles, CA",Graphic Designer - Ceremony of Roses,Entry level,Full-time,23,No degree found,"$70,000.00/yr - $80,000.00/yr",,,,,,,,about sony music entertainment at sony music entertainment we fuel the creative journey weve played a pioneering role in music history from the firstever music label to the invention of the flat disc record weve nurtured some of musics most iconic artists and produced some of the most influential recordings of all timetoday we work in more than 70 countries supporting a diverse roster of international superstars developing and independent artists and visionary creators from our position at the intersection of music entertainment and technology we bring imagination and expertise to the newest products and platforms embrace new business models employ breakthrough tools and provide powerful insights that help our artists push creative boundaries and reach new audiences in everything we do were committed to artistic integrity transparency and entrepreneurshipsony music entertainment is a member of the sony family of global companiessony musics innovative and growing merchandising company ceremony of roses is looking for a graphic designer who thrives in a creative and fastpaced environment in the music merchandising business the ideal candidate has a passion for music and wants to conceptualize and contribute to creative apparel work for our wide range of clients the senior graphic designer will support our creative team and help to bring ideas designs and product for our artists to lifewhat youll dostrategize and execute apparel and merchandise concepts for various music artists for ecommerce tours and eventscreate tech packs for new productsdesigns and mocks for clientsproduce unique aesthetic graphic artwork and tailor art to individual client needs for apparel accessories and for web email and social media purposesresearch and create mood and trend boardsassess requests track progress and follow art direction giventhoroughly research client history current events and industry trends in design and popular culture prior to starting each project in order to provide insightful design directioncreate pitch presentations to sign new artists or licenseescreate and uphold brand design style guidesdevelop sketches in graphic design softwareedit lifestyle photos consistent with brand stylingreview all projects thoroughly to ensure all aspects of each brief have been addressed all artwork is original or cleared for use and is suitable for the artistbrand and all grammar and design details are correct quality control is the highest prioritycollaborate with others and present creative workactively seek out and recommend new best practices ensure timely delivery of all assignments at the highest quality levelwho you areminimum 23 years design experience specifically in fashion andor music industryproficiency in illustrator in design and photoshopstrong illustration skills excellent time management and organizational skillsneeds to work well both independently and with a team and display excellent follow through and selfinitiativecapacity to take direction and embrace constructive criticismmust be ready and willing to take on any number of projects as needs arise adjust priorities and thrive in a creative and fast paced environmentdisplay knowledge of typography illustration and compositionunderstand apparel tech packing including color call outs and actual art sizeshave a thorough understanding of brand designmusic industry background a plusknowledge of apparel print production requiredplease submit portfolio with your resumewhat we give youyou join an inclusive collaborative and global community where you have the opportunity to channel your passion every day a modern office environment designed to foster productivity creativity and teamwork empowering you to bring your best an attractive and comprehensive benefits package including medical dental vision life disability coverage and 401k employer matching voluntary benefits like companypaid identity theft protection and resources for pets mental health and meditation resources industryleading fertility coverage fully paid leave for childbirth or bonding fully paid leave for caregivers programs for loved ones with developmental disabilities and neurodiversity subsidized backup child and elder care and reimbursement for adoption surrogacy tuition and student loans investment in your professional growth and development enabling you to thrive in our vibrant community the space to accelerate progress positively disrupt and create what happens next time off for a winter recess sony music is committed to providing equal employment opportunity for all persons regardless of age disability national origin race color religion sex sexual orientation gender gender identity or expression pregnancy veteran or military status marital and civil partnershipunion status alienage or citizenship status creed genetic information or any other status protected by applicable federal state or local lawcalifornia based applicants have certain rights under california law please see our california recruitment privacy policy for more detailsthe anticipated annual base salary does not include any other compensation components or other benefits that an individual may be eligible for the actual base salary offered depends on a variety of factors which may include as applicable the qualifications of the individual applicant for the position years of relevant experience specific and unique skills level of education attained certifications or other professional licenses held and the location in which the applicant lives andor from which they will be performing the jobcalifornia pay range7000080000 usd show more show less,
200,4181785127,6 days ago,Prime Video & Amazon MGM Studios,"Culver City, CA","Sr. Designer, Prime Video Ads",Mid-Senior level,Full-time,127100,No degree found,No salary found,,,,,,,,description are you passionate about transforming the streaming tv advertising landscape do you want to help build an advertising business that will revolutionize how brands connect with prime videos global audience prime video advertising is one of amazons newest and fastestgrowing businesses offering advertisers unprecedented reach across premium content including amazon originals live sports and morewe are seeking a sr designer to create compelling global sales enablement materials that showcase prime videos original content streaming platform and advertising opportunities in this role you will design visually striking bestinclass sales materials that demonstrate prime videos premium offering working at the intersection of prime video amazon ads and amazon mgm studios to reenforce why brands should advertise with uskey job responsibilities create compelling sales and advertising presentation decks that showcase prime videos original content streaming platform and advertising opportunities design visually striking slides highlighting prime videos reach audience engagement metrics and streaming performance data collaborate with prime videos ad sales team content marketing and programming teams to develop persuasive presentation materials for advertisers transform streaming analytics audience insights and content performance data into engaging visual stories maintain amazonprime video brand guidelines while creating innovative presentations create materials highlighting prime videos original series films live sports and special events design decks for client meetings and industry events basic qualifications 8 years of design experience have an available online portfolio experience partnering with technical partners for design implementation previous experience at a streaming service tv network or entertainment company experience designing for entertainment industry events or major presentations understanding of competitive streaming landscape and creative bar preferred qualifications knowledge of marketing fundamentals and ability to implement them to create dynamic advertising solutions knowledge of typographic and brand design principles understanding of ottctv advertising ecosystem knowledge of nielsen ratings streaming metrics and audience measurement portfolio demonstrating entertainmentmedia presentation work understanding of competitive streaming landscape amazon is committed to a diverse and inclusive workplace amazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation protected veteran status disability age or other legally protected statuslos angeles county applicants job duties for this position include work safely and cooperatively with other employees supervisors and staff adhere to standards of excellence despite stressful conditions communicate effectively and respectfully with employees supervisors and staff to ensure exceptional customer service and follow all federal state and local laws and company policies criminal history may have a direct adverse and negative relationship with some of the material job duties of this position these include the duties and responsibilities listed above as well as the abilities to adhere to company policies exercise sound judgment effectively manage stress and work safely and respectfully with others exhibit trustworthiness and professionalism and safeguard business operations and the companys reputation pursuant to the los angeles county fair chance ordinance we will consider for employment qualified applicants with arrest and conviction recordsour inclusive culture empowers amazonians to deliver the best results for our customers if you have a disability and need a workplace accommodation or adjustment during the application and hiring process including support for the interview or onboarding process please visit httpsamazonjobscontentenhowwehireaccommodations for more information if the countryregion youre applying in isnt listed please contact your recruiting partnerour compensation reflects the cost of labor across several us geographic markets the base pay for this position ranges from 127100year in our lowest geographic market up to 210300year in our highest geographic market pay is based on a number of factors including market location and may vary depending on jobrelated knowledge skills and experience amazon is a total compensation company dependent on the position offered equity signon payments and other forms of compensation may be provided as part of a total compensation package in addition to a full range of medical financial andor other benefits for more information please visit httpswwwaboutamazoncomworkplaceemployeebenefits this position will remain posted until filled applicants should apply via our internal or external career sitecompany amazoncom services llcjob id a2923378 show more show less,
200,4156577955,4 days ago,JustFab,"El Segundo, CA",Digital Designer,Entry level,Full-time,24,No degree found,"$68,640.00/yr - $70,000.00/yr",,,,,,,,job description just fab brands are currently looking for a digital designerhow do you fit in as the digital designer you would be responsible for designing emails site assets static social ads landing page assets campaign planning animation and some video editing these assets drive the imagery of the brand and compel current and new customers to purchase with us you will also need great attention to detail a great eye for photography selects strong typography skills and to be organized this is a fun datadriven creative role that is both challenging and rewardingthis position will report to the lead graphic designerplease submit your portfoliowebsite to be considered for this rolewhat you will do work closely with the lead designersr digital designer to develop and execute projects such as ad campaigns emails and marketing requests design highperforming engaging creative that is optimized for per channel to acquire customers on first sight help design email site assets and landing pages with a focus on brand and conversion stay on top of trends in the design photography fashion and social media worlds ensure visual designs adhere to project requirements objectives and timelines upholding brand standards across all projects partner closely with marketing coordinators in terms of meeting goals and deadlines necessary for timely delivery of projects and creative assets design and execute comps moodstoryboarding presentation visuals and other creative materials as directed identify gaps in current assets and offer recommendations for new content ideas develop good working relationships with internal stakeholders and be a communicative partner across all departments understand and analyze the data to make conclusions to help influence creative designs what you can bring24 years working as a designer fashion background a plus extensive graphic design experience and an eye for great design graphic design principles and typography proficiency in design and photography software such as photoshop illustrator in design premiere after effects professional attitude selfmanaged selfmotivated proactive detailoriented and a team player with a keen sense of urgency attention to detail great communication skills must thrive in a fastpaced environment knowledge of current social trends is required able to multitask and prioritize tasks with a quick turnaround time where we are this role will be based in our el segundo headquarters on a hybrid schedulecompensation total rewards at just fab we believe work and life should fit together we continue to build a culture of flexibility to empower you to do your best and put yourself first our total rewards program rewards employees for their hard work supporting their health wellbeing families and ultimately their life journey total rewards at just fab includes hybrid work schedule tuesday wednesday and thursday onsite discretionary paid time off summer fridays healthcare plans employee discounts 401k annual bonus program equity program and more varied for retail fulfillment and fully remote roles the annual base salary range for this position is from 6864070000 the range provided includes the base salary that just fab expects to pay for the role offered base salary will be dependent on factors including the scope and complexity of the role candidates related work experience subject matter expertise and work location security alert protect yourself from scams at just fab were dedicated to recruiting top talent who share our drive for innovation to safeguard candidates just fab emphasizes legitimate recruitment practices initial communication is primarily via official email addresses and linked in beware of deviations personal data and sensitive information will not be solicited during the application phase interviews are conducted via phone in person or through the approved platforms teams or zoomnever via messaging apps or other calling services offers are meritbased communicated verbally and followed up in writing if personal information is requested to initiate the hiring process rest assured it will be through secure and protected meansabout tech style ostech style os is the globally integrated operations and services provider behind some of the fastest growing online fashion brands in history including fabletics savage x fenty just fab shoe dazzle and fab kids with capabilities spanning technology data science supply chain management fulfillment customer service and more we help brands launch scale and growacross product categories and geographically from predictive analytics to datadriven marketing and attribution our unique approach is powered by our proprietary endtoend tech platform that enables the brands we serve to deliver a level of personalization value and satisfaction that are unrivaled in the fashion industryjust fab llc shoe dazzle llc personal retailing inc dba fab kids is an equal opportunity employer we recruit employ compensate develop and promote regardless of race national origin religion sex sexual orientation gender identity age disability genetic information veteran status and other protected status as required by applicable at just fab llc shoe dazzle llc personal retailing inc dba fab kids we champion a vibrant workplace culture that thrives on diversity law and do not tolerate discrimination or harassment we are one team from many backgrounds innovating through diversity of individuals who are driven by passion for creating an inclusive space for all just fab llc shoe dazzle llc personal retailing inc dba fab kids will continue to champion a workplace culture that prizes diversity and inclusivitywe encourage you to apply regardless of meeting all qualifications andor requirements show more show less,
200,4165752240,2 weeks ago,Pixi Inc.,"Los Angeles, CA",Graphic Designer,Associate,Full-time,3,bachelors,No salary found,,,,,,,,the ideal candidate will have strong creative skills and a portfolio of work that demonstrates their passion for illustrative design and typography this candidate will have experience in working with numerous different design platforms such as digital and print forms responsibilities collaborate with the team to ensure consistency of designs across various media outlets create compelling and effective logos designs print and digital media maintain awareness of current industry and technology standards social media competitive landscape and market trends qualifications bachelors degree in graphic design or related field3 years of experience in graphic design proficient in adobe creative suite strong communication conceptual thinking typography skills and design skills portfolio of work show more show less,
200,4052395002,2 weeks ago,Ramp,"New York, United States",Brand Designer,Entry level,Full-time,3,No degree found,"$100,400.00/yr - $125,500.00/yr",,,,,,,,about ramp ramp is a financial operations platform designed to save businesses time and money combining corporate cards with expense management bill payments vendor management accounting automation and more ramps allinone solution frees finance teams to do the best work of their lives more than 25000 companies from familyowned farms to ecommerce giants to space startups have saved 1b and 10m hours with ramp founded in 2019 ramp powers the fastestgrowing corporate card and bill payment platform in america and enables over 35 billion dollars in purchases each yearramps investors include sequoia founders fund thrive capital khosla ventures greylock stripe goldman sachs coatue and redpoint as well as over 100 angel investors who were founders or executives of leading companies the ramp team comprises talented leaders from leading financial services and fintech companiesstripe affirm goldman sachs american express mastercard visa capital oneas well as technology companies such as meta uber netflix twitter dropbox and instacartramp has been named to fast companys most innovative companies list and linked ins top us startups for over 3 years as well as the forbes cloud 100 cnbc disruptor 50 and time magazines 100 most influential companiesabout the role as a designer on our brand studio team your contributions will be key in helping us distinguish and define ramp as the brand leader in our category the brand studio team is a multidisciplinary team comprising design imagery video writing and operations we work on highimpact and foundational projects across the company shaping our brand voice and tone to codify the design systems that underpin our website advertising sales and marketing materialsthe ideal candidate has experience working within a design system and on a broad range of marketing executions youll be responsible for the execution of a visual design strategyincluding layout design web design experience design building and maintaining our improving brand identity system youll work alongside the creative director and brand designers and collaborate closely with crossfunctional partnersplease note that this brand designer role will require you to be comfortable with working inperson at our nyc hq located near madison square park at least 2 daysweek what youll do create diverse projects including web decks billboards swag events and more while ensuring cohesive design across channels develop and refine templates and guidelines for ramps visual identity contributing to the strategic evolution of its aesthetic collaborate with internal and external teams on creative strategy production and brand marketing efforts like campaigns events and demand generation maintain organization within working files meet tight deadlines and deliver highquality work in a fastpaced environment prototype designs in figma present work to crossfunctional partners and participate in design reviews to refine ideas through feedback stay updated with the latest design tools and techniques while collaborating with producers to move projects forward what you need minimum 4 years of agencyteam experience or equivalent strong portfolio showcasing proficiency in creating visually appealing and thoughtful designs proficiency in design software figma photoshop illustrator a refined grasp of design fundamentals typography color and layout nicetohaves maintain a high standard of craft delivering pixelperfect work while elevating the output of others think systematically execute consistently and collaborate effectively with copywriters marketers and producers communicate clearly advocate for the brand and approach design challenges with a proactive mindset embrace feedback navigate ambiguity prioritize effectively and thrive in a fastpaced environment demonstrate eagerness to grow learn and continually improve your craft be kind curious and generous compensation the annual salaryote range for the target level for this role is 100400125500 target equity benefits including medical dental vision and 401kbenefits for usbased fulltime employees100 medical dental vision insurance coverage for you partially covered for your dependents one medical annual membership401k including employer match on contributions made while employed by rampflexible ptofertility hra up to 5000 per yearwfh stipend to support your home office needs wellness stipend parental leave relocation support to nyc or sfpet insurance other notices pursuant to the san francisco fair chance ordinance we will consider for employment qualified applicants with arrest and conviction recordsramp applicant privacy notice show more show less,
